Year,Month,Day,Mean_Temp_C,Humidity_Percent,Rainfall_mm
1980.0,9.0,5.0,27.9,85.0,9.3
1980.0,9.0,7.0,29.1,80.0,0.0
1980.0,9.0,9.0,28.8,72.0,0.0
1980.0,9.0,10.0,28.0,69.0,0.0
1980.0,9.0,11.0,26.7,59.0,0.0
1980.0,9.0,12.0,27.8,65.0,0.0
1980.0,9.0,13.0,27.8,63.0,0.6
1980.0,9.0,14.0,26.5,84.0,22.2
1980.0,9.0,15.0,26.6,82.0,12.0
1980.0,9.0,16.0,27.1,75.0,0.8
1980.0,9.0,17.0,28.6,64.0,0.0
1980.0,9.0,18.0,28.5,58.0,0.0
1980.0,9.0,19.0,27.3,57.0,0.0
1980.0,9.0,20.0,26.1,70.0,0.0
1980.0,9.0,21.0,27.7,74.0,0.0
1980.0,9.0,22.0,27.1,83.0,9.5
1980.0,9.0,23.0,26.4,83.0,27.7
1980.0,9.0,24.0,26.4,78.0,7.9
1980.0,9.0,25.0,26.0,74.0,0.0
1980.0,9.0,26.0,26.3,72.0,0.0
1980.0,9.0,27.0,25.9,77.0,5.5
1980.0,9.0,28.0,25.7,76.0,3.7
1980.0,9.0,29.0,26.0,73.0,0.0
1980.0,9.0,30.0,25.6,73.0,0.0
1980.0,10.0,1.0,25.2,69.0,3.5
1980.0,10.0,2.0,25.5,67.0,0.0
1980.0,10.0,3.0,25.8,71.0,0.0
1980.0,10.0,4.0,26.3,72.0,0.0
1980.0,10.0,5.0,26.9,73.0,0.0
1980.0,10.0,6.0,27.4,73.0,0.0
1980.0,10.0,7.0,27.2,78.0,0.0
1980.0,10.0,8.0,27.4,78.0,0.0
1980.0,10.0,9.0,26.9,77.0,0.0
1980.0,10.0,10.0,26.9,80.0,0.0
1980.0,10.0,11.0,27.1,81.0,0.0
1980.0,10.0,13.0,28.4,61.0,0.0
1980.0,10.0,14.0,26.6,66.0,0.0
1980.0,10.0,16.0,26.0,75.0,0.0
1980.0,10.0,17.0,26.7,80.0,0.0
1980.0,10.0,18.0,26.6,84.0,8.8
1980.0,10.0,19.0,25.9,80.0,13.8
1980.0,10.0,20.0,25.5,76.0,0.1
1980.0,10.0,23.0,24.7,89.0,18.6
1980.0,10.0,24.0,24.2,92.0,35.3
1980.0,10.0,25.0,23.0,56.0,0.0
1980.0,10.0,26.0,21.1,44.0,0.0
1980.0,10.0,27.0,21.5,62.0,0.7
1980.0,10.0,28.0,22.8,68.0,0.0
1980.0,10.0,29.0,23.2,71.0,0.0
1980.0,10.0,30.0,23.6,71.0,0.0
1980.0,10.0,31.0,23.9,67.0,0.0
1980.0,11.0,1.0,23.4,68.0,0.0
1980.0,11.0,2.0,22.8,53.0,0.0
1980.0,11.0,3.0,21.5,60.0,0.0
1980.0,11.0,4.0,22.0,67.0,0.0
1980.0,11.0,5.0,23.0,63.0,0.0
1980.0,11.0,6.0,23.7,66.0,0.0
1980.0,11.0,7.0,25.3,60.0,0.0
1980.0,11.0,8.0,23.6,71.0,0.0
1980.0,11.0,9.0,22.2,69.0,0.0
1980.0,11.0,10.0,21.8,71.0,0.0
1980.0,11.0,11.0,22.1,74.0,0.0
1980.0,11.0,12.0,23.0,79.0,0.0
1980.0,11.0,13.0,22.8,68.0,0.0
1980.0,11.0,14.0,21.4,67.0,0.0
1980.0,11.0,15.0,22.0,71.0,0.0
1980.0,11.0,16.0,22.9,65.0,0.0
1980.0,11.0,17.0,22.7,72.0,0.0
1980.0,11.0,19.0,20.9,86.0,9.8
1980.0,11.0,20.0,21.7,78.0,0.8
1980.0,11.0,21.0,22.1,62.0,0.0
1980.0,11.0,22.0,22.0,71.0,0.0
1980.0,11.0,23.0,21.7,76.0,0.0
1980.0,11.0,24.0,21.4,73.0,0.0
1980.0,11.0,25.0,21.4,76.0,0.0
1980.0,11.0,26.0,20.4,82.0,16.3
1980.0,11.0,27.0,22.2,85.0,1.3
1980.0,11.0,28.0,22.8,67.0,0.0
1980.0,11.0,29.0,21.1,69.0,0.0
1980.0,11.0,30.0,21.0,77.0,0.0
1980.0,12.0,1.0,21.0,78.0,0.0
1980.0,12.0,2.0,22.2,67.0,0.0
1980.0,12.0,3.0,21.2,71.0,0.0
1980.0,12.0,4.0,20.7,74.0,0.0
1980.0,12.0,5.0,20.1,74.0,0.0
1980.0,12.0,6.0,20.7,77.0,0.0
1980.0,12.0,7.0,20.4,80.0,0.7
1980.0,12.0,8.0,19.9,73.0,0.0
1980.0,12.0,9.0,19.6,51.0,0.0
1980.0,12.0,10.0,18.1,40.0,0.0
1980.0,12.0,11.0,19.1,65.0,0.0
1980.0,12.0,12.0,17.3,34.0,0.0
1980.0,12.0,13.0,16.6,51.0,0.0
1980.0,12.0,15.0,18.9,61.0,0.0
1980.0,12.0,16.0,19.0,68.0,0.0
1980.0,12.0,17.0,18.5,72.0,0.0
1980.0,12.0,18.0,19.2,74.0,0.0
1980.0,12.0,19.0,17.4,59.0,0.0
1980.0,12.0,20.0,16.3,52.0,0.0
1980.0,12.0,21.0,16.7,59.0,0.0
1980.0,12.0,22.0,16.6,56.0,0.0
1980.0,12.0,23.0,15.4,36.0,0.0
1980.0,12.0,24.0,15.4,54.0,0.0
1980.0,12.0,26.0,17.3,63.0,0.0
1980.0,12.0,27.0,16.4,60.0,0.0
1980.0,12.0,29.0,15.9,60.0,0.0
1980.0,12.0,30.0,16.0,65.0,0.0
1980.0,12.0,31.0,16.5,65.0,0.0
1981.0,1.0,1.0,17.6,65.0,0.0
1981.0,1.0,2.0,17.1,56.0,0.0
1981.0,1.0,3.0,15.1,53.0,0.0
1981.0,1.0,4.0,15.2,65.0,0.0
1981.0,1.0,5.0,16.2,71.0,0.0
1981.0,1.0,6.0,17.5,76.0,0.0
1981.0,1.0,8.0,16.6,77.0,0.0
1981.0,1.0,9.0,17.4,72.0,0.0
1981.0,1.0,10.0,14.9,58.0,0.0
1981.0,1.0,11.0,12.9,39.0,0.0
1981.0,1.0,12.0,13.8,42.0,0.0
1981.0,1.0,13.0,14.8,47.0,0.0
1981.0,1.0,14.0,16.0,50.0,0.0
1981.0,1.0,15.0,16.7,57.0,0.0
1981.0,1.0,16.0,17.2,55.0,0.0
1981.0,1.0,17.0,14.1,58.0,0.0
1981.0,1.0,18.0,14.7,68.0,0.0
1981.0,1.0,19.0,17.0,63.0,0.0
1981.0,1.0,20.0,16.7,70.0,0.0
1981.0,1.0,21.0,18.0,73.0,0.0
1981.0,1.0,23.0,16.3,75.0,0.0
1981.0,1.0,24.0,19.8,77.0,0.0
1981.0,1.0,28.0,15.5,69.0,0.0
1981.0,1.0,29.0,16.9,77.0,0.0
1981.0,2.0,1.0,18.2,81.0,0.0
1981.0,2.0,2.0,17.3,80.0,0.0
1981.0,2.0,3.0,17.7,78.0,0.0
1981.0,2.0,5.0,16.4,72.0,0.0
1981.0,2.0,8.0,17.1,66.0,0.0
1981.0,2.0,9.0,18.7,70.0,0.0
1981.0,2.0,10.0,17.7,60.0,0.0
1981.0,2.0,11.0,18.1,68.0,0.0
1981.0,2.0,13.0,20.5,85.0,0.7
1981.0,2.0,14.0,22.0,86.0,0.1
1981.0,2.0,16.0,21.7,86.0,0.6
1981.0,2.0,17.0,19.2,89.0,2.2
1981.0,2.0,18.0,16.9,91.0,1.2
1981.0,2.0,19.0,17.8,92.0,0.7
1981.0,2.0,20.0,17.3,84.0,0.9
1981.0,2.0,21.0,17.0,83.0,0.1
1981.0,2.0,23.0,22.2,88.0,0.0
1981.0,2.0,24.0,20.2,90.0,1.3
1981.0,2.0,25.0,13.8,84.0,3.8
1981.0,2.0,26.0,10.8,74.0,0.1
1981.0,2.0,28.0,14.5,91.0,0.1
1981.0,3.0,2.0,16.9,95.0,4.5
1981.0,3.0,4.0,19.1,88.0,0.0
1981.0,3.0,5.0,17.2,71.0,0.0
1981.0,3.0,6.0,18.5,64.0,0.0
1981.0,3.0,8.0,19.7,77.0,0.0
1981.0,3.0,9.0,20.4,78.0,0.0
1981.0,3.0,10.0,18.5,62.0,0.1
1981.0,3.0,11.0,17.9,80.0,0.4
1981.0,3.0,13.0,22.8,86.0,0.0
1981.0,3.0,14.0,23.6,83.0,0.0
1981.0,3.0,15.0,19.7,84.0,31.9
1981.0,3.0,16.0,18.4,70.0,0.0
1981.0,3.0,17.0,18.5,91.0,2.4
1981.0,3.0,18.0,22.2,91.0,12.9
1981.0,3.0,19.0,21.4,94.0,48.5
1981.0,3.0,20.0,20.8,80.0,4.2
1981.0,3.0,21.0,21.0,81.0,0.0
1981.0,3.0,22.0,20.3,89.0,17.2
1981.0,3.0,23.0,23.6,87.0,0.0
1981.0,3.0,24.0,24.8,86.0,0.8
1981.0,3.0,25.0,24.6,88.0,0.2
1981.0,3.0,27.0,19.7,76.0,0.6
1981.0,3.0,28.0,22.7,83.0,0.1
1981.0,3.0,30.0,23.5,90.0,0.1
1981.0,4.0,1.0,23.2,85.0,0.0
1981.0,4.0,3.0,21.7,90.0,1.7
1981.0,4.0,4.0,24.4,87.0,0.0
1981.0,4.0,5.0,26.6,83.0,0.0
1981.0,4.0,6.0,26.7,82.0,0.0
1981.0,4.0,9.0,23.9,90.0,14.4
1981.0,4.0,10.0,24.8,86.0,0.3
1981.0,4.0,11.0,26.1,84.0,1.8
1981.0,4.0,12.0,25.6,81.0,2.4
1981.0,4.0,14.0,22.3,88.0,16.0
1981.0,4.0,15.0,23.2,88.0,12.2
1981.0,4.0,16.0,24.9,84.0,0.0
1981.0,4.0,17.0,24.3,87.0,0.3
1981.0,4.0,18.0,25.4,86.0,0.0
1981.0,4.0,19.0,25.7,86.0,15.7
1981.0,4.0,20.0,20.9,71.0,0.9
1981.0,4.0,23.0,22.5,93.0,7.0
1981.0,4.0,24.0,24.3,88.0,0.0
1981.0,4.0,25.0,23.8,87.0,0.5
1981.0,4.0,26.0,22.7,72.0,0.0
1981.0,4.0,27.0,24.0,81.0,0.0
1981.0,4.0,28.0,26.0,80.0,0.0
1981.0,4.0,29.0,25.3,83.0,21.0
1981.0,4.0,30.0,26.1,78.0,0.0
1981.0,5.0,1.0,26.7,85.0,0.0
1981.0,5.0,2.0,27.3,82.0,0.0
1981.0,5.0,3.0,24.7,79.0,1.2
1981.0,5.0,5.0,22.2,77.0,0.0
1981.0,5.0,6.0,24.0,78.0,0.0
1981.0,5.0,7.0,25.6,76.0,0.0
1981.0,5.0,8.0,26.8,75.0,0.0
1981.0,5.0,9.0,26.6,83.0,0.1
1981.0,5.0,10.0,24.7,93.0,82.7
1981.0,5.0,11.0,24.6,94.0,96.1
1981.0,5.0,12.0,24.1,90.0,7.4
1981.0,5.0,14.0,23.5,86.0,0.5
1981.0,5.0,15.0,23.9,93.0,18.2
1981.0,5.0,16.0,24.5,74.0,0.0
1981.0,5.0,17.0,25.0,66.0,0.0
1981.0,5.0,18.0,25.2,60.0,0.0
1981.0,5.0,19.0,24.9,70.0,0.0
1981.0,5.0,21.0,21.2,90.0,37.0
1981.0,5.0,23.0,25.6,77.0,0.5
1981.0,5.0,24.0,25.8,78.0,1.7
1981.0,5.0,25.0,25.9,80.0,0.9
1981.0,5.0,29.0,28.7,83.0,1.4
1981.0,5.0,30.0,29.1,81.0,1.5
1981.0,5.0,31.0,26.6,90.0,86.9
1981.0,6.0,1.0,25.4,91.0,13.3
1981.0,6.0,2.0,23.9,90.0,1.7
1981.0,6.0,4.0,24.8,92.0,3.1
1981.0,6.0,5.0,24.5,94.0,33.3
1981.0,6.0,6.0,23.3,89.0,1.6
1981.0,6.0,8.0,25.7,70.0,0.0
1981.0,6.0,10.0,25.8,85.0,0.1
1981.0,6.0,11.0,26.5,88.0,2.2
1981.0,6.0,12.0,26.1,75.0,0.6
1981.0,6.0,13.0,26.4,71.0,0.0
1981.0,6.0,16.0,27.0,81.0,0.0
1981.0,6.0,17.0,27.2,80.0,0.0
1981.0,6.0,19.0,28.4,76.0,0.0
1981.0,6.0,20.0,28.9,79.0,0.0
1981.0,6.0,21.0,29.5,76.0,0.0
1981.0,6.0,22.0,29.4,74.0,0.0
1981.0,6.0,23.0,28.0,82.0,5.3
1981.0,6.0,24.0,27.6,83.0,22.0
1981.0,6.0,25.0,28.4,80.0,1.2
1981.0,6.0,26.0,29.0,73.0,0.0
1981.0,6.0,28.0,28.0,79.0,18.9
1981.0,6.0,29.0,28.7,78.0,2.1
1981.0,6.0,30.0,28.5,80.0,1.0
1981.0,7.0,1.0,28.3,82.0,2.9
1981.0,7.0,2.0,28.1,87.0,2.5
1981.0,7.0,3.0,27.9,85.0,10.2
1981.0,7.0,4.0,28.4,83.0,4.3
1981.0,7.0,5.0,29.1,72.0,0.5
1981.0,7.0,6.0,26.7,83.0,68.0
1981.0,7.0,7.0,27.5,83.0,14.9
1981.0,7.0,8.0,28.0,79.0,0.3
1981.0,7.0,9.0,28.3,77.0,0.0
1981.0,7.0,10.0,28.3,76.0,0.0
1981.0,7.0,11.0,28.8,75.0,0.0
1981.0,7.0,13.0,29.3,74.0,0.0
1981.0,7.0,14.0,29.1,74.0,0.3
1981.0,7.0,16.0,29.8,75.0,0.0
1981.0,7.0,17.0,30.1,76.0,0.0
1981.0,7.0,18.0,26.5,91.0,72.6
1981.0,7.0,19.0,28.2,80.0,7.2
1981.0,7.0,20.0,29.0,77.0,0.8
1981.0,7.0,21.0,29.0,81.0,0.5
1981.0,7.0,22.0,27.5,86.0,44.1
1981.0,7.0,23.0,28.5,82.0,19.4
1981.0,7.0,24.0,28.9,80.0,2.6
1981.0,7.0,25.0,28.9,80.0,1.9
1981.0,7.0,26.0,28.7,82.0,1.0
1981.0,7.0,27.0,26.4,90.0,52.9
1981.0,7.0,28.0,26.9,87.0,10.3
1981.0,7.0,29.0,28.3,81.0,0.0
1981.0,7.0,30.0,28.8,79.0,0.0
1981.0,7.0,31.0,28.9,80.0,0.0
1981.0,8.0,1.0,28.6,84.0,0.0
1981.0,8.0,2.0,27.3,87.0,0.4
1981.0,8.0,3.0,26.5,88.0,5.3
1981.0,8.0,4.0,28.3,81.0,0.0
1981.0,8.0,5.0,28.7,79.0,0.0
1981.0,8.0,6.0,28.9,78.0,0.0
1981.0,8.0,7.0,29.7,77.0,0.0
1981.0,8.0,8.0,30.0,75.0,0.0
1981.0,8.0,9.0,29.1,80.0,5.3
1981.0,8.0,10.0,29.1,81.0,3.1
1981.0,8.0,11.0,29.2,81.0,11.2
1981.0,8.0,12.0,29.9,76.0,1.5
1981.0,8.0,13.0,29.9,76.0,0.0
1981.0,8.0,14.0,30.0,77.0,0.0
1981.0,8.0,15.0,30.3,77.0,0.1
1981.0,8.0,16.0,29.6,79.0,3.9
1981.0,8.0,18.0,29.0,79.0,6.2
1981.0,8.0,19.0,29.3,77.0,1.7
1981.0,8.0,20.0,29.4,78.0,1.1
1981.0,8.0,21.0,29.9,76.0,0.0
1981.0,8.0,22.0,30.0,75.0,0.0
1981.0,8.0,23.0,30.0,77.0,3.7
1981.0,8.0,24.0,30.2,77.0,0.1
1981.0,8.0,25.0,30.2,79.0,0.0
1981.0,8.0,26.0,30.5,78.0,0.0
1981.0,8.0,27.0,27.1,89.0,16.5
1981.0,8.0,28.0,27.5,80.0,8.6
1981.0,8.0,30.0,28.6,80.0,0.8
1981.0,8.0,31.0,27.9,84.0,31.7
1981.0,9.0,1.0,28.4,84.0,21.7
1981.0,9.0,2.0,29.0,79.0,0.0
1981.0,9.0,3.0,27.4,87.0,8.7
1981.0,9.0,4.0,26.3,91.0,126.1
1981.0,9.0,5.0,26.2,89.0,5.3
1981.0,9.0,6.0,25.8,90.0,32.8
1981.0,9.0,7.0,25.8,88.0,3.5
1981.0,9.0,9.0,27.8,81.0,0.0
1981.0,9.0,11.0,28.4,76.0,0.0
1981.0,9.0,12.0,28.5,79.0,0.0
1981.0,9.0,13.0,28.7,79.0,0.5
1981.0,9.0,14.0,27.4,80.0,13.0
1981.0,9.0,15.0,25.2,81.0,0.3
1981.0,9.0,18.0,26.4,76.0,0.0
1981.0,9.0,19.0,27.0,79.0,0.0
1981.0,9.0,20.0,28.4,70.0,0.0
1981.0,9.0,22.0,25.1,85.0,18.6
1981.0,9.0,23.0,26.8,85.0,4.2
1981.0,9.0,24.0,26.9,84.0,9.2
1981.0,9.0,25.0,28.2,82.0,0.0
1981.0,9.0,28.0,26.8,88.0,9.3
1981.0,9.0,29.0,25.7,90.0,128.5
1981.0,9.0,30.0,26.4,80.0,0.2
1981.0,10.0,1.0,26.7,80.0,0.1
1981.0,10.0,2.0,26.3,88.0,18.4
1981.0,10.0,3.0,26.4,87.0,12.6
1981.0,10.0,4.0,25.8,82.0,7.5
1981.0,10.0,5.0,25.2,92.0,53.7
1981.0,10.0,6.0,25.7,88.0,13.0
1981.0,10.0,8.0,27.9,81.0,0.0
1981.0,10.0,9.0,23.5,68.0,0.0
1981.0,10.0,10.0,21.1,73.0,0.0
1981.0,10.0,11.0,23.8,72.0,0.0
1981.0,10.0,12.0,25.8,78.0,0.0
1981.0,10.0,13.0,26.9,69.0,0.0
1981.0,10.0,14.0,26.0,69.0,0.0
1981.0,10.0,16.0,26.0,80.0,0.0
1981.0,10.0,17.0,26.4,82.0,0.0
1981.0,10.0,18.0,27.3,82.0,0.0
1981.0,10.0,20.0,25.4,85.0,5.7
1981.0,10.0,21.0,26.5,81.0,0.0
1981.0,10.0,22.0,26.3,73.0,0.0
1981.0,10.0,25.0,21.8,56.0,0.0
1981.0,10.0,26.0,22.5,63.0,0.0
1981.0,10.0,27.0,23.4,69.0,0.0
1981.0,10.0,28.0,24.3,74.0,0.0
1981.0,10.0,29.0,23.9,68.0,0.0
1981.0,10.0,31.0,25.3,75.0,0.6
1981.0,11.0,2.0,20.9,92.0,54.5
1981.0,11.0,3.0,19.6,89.0,0.7
1981.0,11.0,4.0,21.3,93.0,8.6
1981.0,11.0,5.0,23.2,93.0,4.7
1981.0,11.0,6.0,23.8,83.0,0.0
1981.0,11.0,7.0,19.5,73.0,0.0
1981.0,11.0,8.0,15.8,71.0,0.1
1981.0,11.0,9.0,14.0,66.0,0.9
1981.0,11.0,10.0,15.4,55.0,0.0
1981.0,11.0,11.0,18.2,60.0,0.0
1981.0,11.0,12.0,20.2,70.0,0.0
1981.0,11.0,13.0,21.3,74.0,0.0
1981.0,11.0,14.0,21.5,73.0,0.0
1981.0,11.0,15.0,22.3,79.0,0.0
1981.0,11.0,16.0,23.6,77.0,0.0
1981.0,11.0,18.0,20.1,72.0,0.0
1981.0,11.0,19.0,19.7,72.0,0.0
1981.0,11.0,20.0,21.3,72.0,0.0
1981.0,11.0,21.0,21.8,73.0,0.0
1981.0,11.0,22.0,21.3,80.0,0.3
1981.0,11.0,24.0,21.6,82.0,0.0
1981.0,11.0,25.0,22.1,81.0,0.0
1981.0,11.0,26.0,21.2,67.0,0.0
1981.0,11.0,27.0,18.7,62.0,0.0
1981.0,11.0,28.0,17.7,60.0,0.0
1981.0,11.0,29.0,17.9,64.0,0.0
1981.0,11.0,30.0,17.7,58.0,0.0
1981.0,12.0,1.0,16.0,50.0,0.0
1981.0,12.0,2.0,13.8,42.0,0.0
1981.0,12.0,3.0,13.5,52.0,0.0
1981.0,12.0,4.0,16.1,68.0,0.0
1981.0,12.0,5.0,18.4,62.0,0.0
1981.0,12.0,6.0,17.0,49.0,0.0
1981.0,12.0,7.0,15.9,46.0,0.0
1981.0,12.0,9.0,18.0,70.0,0.0
1981.0,12.0,10.0,17.9,53.0,0.0
1981.0,12.0,11.0,17.2,56.0,0.0
1981.0,12.0,12.0,17.3,55.0,0.0
1981.0,12.0,13.0,18.5,59.0,0.0
1981.0,12.0,14.0,16.0,48.0,0.0
1981.0,12.0,15.0,14.9,56.0,0.0
1981.0,12.0,16.0,15.6,64.0,0.0
1981.0,12.0,17.0,16.9,72.0,0.0
1981.0,12.0,18.0,15.5,59.0,0.0
1981.0,12.0,19.0,12.8,48.0,0.0
1981.0,12.0,20.0,12.2,44.0,0.0
1981.0,12.0,21.0,13.7,49.0,0.0
1981.0,12.0,22.0,15.8,61.0,0.0
1981.0,12.0,23.0,16.6,50.0,0.0
1981.0,12.0,24.0,16.1,64.0,0.0
1981.0,12.0,25.0,16.7,67.0,0.0
1981.0,12.0,26.0,18.4,68.0,0.0
1981.0,12.0,27.0,19.3,61.0,0.0
1981.0,12.0,28.0,19.8,75.0,0.5
1981.0,12.0,29.0,19.4,91.0,4.2
1981.0,12.0,30.0,17.1,89.0,0.7
1981.0,12.0,31.0,16.9,72.0,0.0
1982.0,1.0,1.0,16.3,73.0,0.0
1982.0,1.0,2.0,16.1,75.0,0.0
1982.0,1.0,3.0,17.4,76.0,0.0
1982.0,1.0,4.0,18.4,75.0,0.0
1982.0,1.0,5.0,16.9,68.0,0.0
1982.0,1.0,6.0,16.8,74.0,0.0
1982.0,1.0,7.0,16.7,67.0,0.0
1982.0,1.0,8.0,16.3,67.0,0.0
1982.0,1.0,9.0,16.7,64.0,0.0
1982.0,1.0,10.0,17.8,50.0,0.0
1982.0,1.0,13.0,16.6,88.0,10.6
1982.0,1.0,14.0,16.6,84.0,0.2
1982.0,1.0,15.0,15.5,70.0,0.0
1982.0,1.0,16.0,14.9,56.0,0.0
1982.0,1.0,19.0,14.2,44.0,0.0
1982.0,1.0,20.0,15.8,65.0,0.0
1982.0,1.0,21.0,16.1,72.0,3.8
1982.0,1.0,22.0,18.4,82.0,1.0
1982.0,1.0,23.0,18.4,90.0,0.4
1982.0,1.0,24.0,19.6,77.0,0.0
1982.0,1.0,25.0,20.6,80.0,0.0
1982.0,1.0,27.0,17.4,75.0,0.0
1982.0,1.0,28.0,16.4,77.0,0.0
1982.0,1.0,29.0,14.7,73.0,0.0
1982.0,1.0,30.0,15.4,69.0,0.0
1982.0,1.0,31.0,16.8,78.0,0.0
1982.0,2.0,1.0,17.4,79.0,0.0
1982.0,2.0,4.0,20.0,83.0,0.0
1982.0,2.0,5.0,17.2,85.0,0.7
1982.0,2.0,6.0,16.2,80.0,0.0
1982.0,2.0,8.0,15.5,84.0,1.6
1982.0,2.0,9.0,15.4,82.0,0.2
1982.0,2.0,11.0,13.2,76.0,0.0
1982.0,2.0,12.0,13.0,76.0,3.7
1982.0,2.0,13.0,13.8,80.0,0.4
1982.0,2.0,14.0,11.9,79.0,5.1
1982.0,2.0,16.0,13.4,69.0,0.1
1982.0,2.0,17.0,15.9,71.0,0.0
1982.0,2.0,18.0,16.2,71.0,0.0
1982.0,2.0,19.0,18.9,83.0,0.0
1982.0,2.0,20.0,20.3,85.0,0.0
1982.0,2.0,22.0,15.9,89.0,1.7
1982.0,2.0,23.0,18.0,93.0,0.1
1982.0,2.0,27.0,15.3,89.0,0.9
1982.0,2.0,28.0,16.3,93.0,8.6
1982.0,3.0,1.0,14.7,90.0,17.5
1982.0,3.0,2.0,14.0,86.0,3.9
1982.0,3.0,5.0,21.9,88.0,0.0
1982.0,3.0,6.0,22.5,89.0,0.0
1982.0,3.0,7.0,17.2,93.0,3.3
1982.0,3.0,8.0,14.8,91.0,1.7
1982.0,3.0,9.0,14.0,87.0,0.2
1982.0,3.0,10.0,15.6,89.0,0.4
1982.0,3.0,11.0,16.9,94.0,0.1
1982.0,3.0,12.0,20.1,91.0,0.0
1982.0,3.0,13.0,19.7,92.0,0.0
1982.0,3.0,15.0,21.8,86.0,0.0
1982.0,3.0,16.0,21.7,89.0,0.0
1982.0,3.0,20.0,23.2,77.0,0.0
1982.0,3.0,23.0,22.9,86.0,0.3
1982.0,3.0,24.0,23.5,85.0,0.2
1982.0,3.0,25.0,17.5,87.0,3.0
1982.0,3.0,27.0,18.0,76.0,0.0
1982.0,3.0,28.0,17.4,75.0,0.0
1982.0,3.0,29.0,18.5,71.0,0.0
1982.0,3.0,30.0,20.5,75.0,0.0
1982.0,4.0,1.0,20.1,82.0,0.5
1982.0,4.0,2.0,20.5,88.0,26.6
1982.0,4.0,3.0,22.0,84.0,1.3
1982.0,4.0,4.0,16.5,85.0,7.7
1982.0,4.0,5.0,16.6,70.0,0.0
1982.0,4.0,6.0,18.7,71.0,0.0
1982.0,4.0,7.0,19.1,76.0,0.0
1982.0,4.0,8.0,20.5,69.0,0.0
1982.0,4.0,9.0,19.6,60.0,0.0
1982.0,4.0,10.0,17.9,69.0,0.0
1982.0,4.0,11.0,19.2,63.0,0.0
1982.0,4.0,12.0,20.9,78.0,0.0
1982.0,4.0,13.0,22.3,78.0,0.0
1982.0,4.0,14.0,22.4,76.0,0.0
1982.0,4.0,15.0,21.4,68.0,0.0
1982.0,4.0,16.0,21.4,57.0,0.0
1982.0,4.0,17.0,21.7,77.0,0.0
1982.0,4.0,18.0,23.2,76.0,0.0
1982.0,4.0,20.0,21.2,78.0,0.1
1982.0,4.0,21.0,24.2,81.0,0.0
1982.0,4.0,22.0,24.3,86.0,70.9
1982.0,4.0,23.0,21.2,93.0,59.9
1982.0,4.0,24.0,21.3,95.0,31.0
1982.0,4.0,25.0,22.1,93.0,11.6
1982.0,4.0,26.0,23.0,92.0,7.3
1982.0,4.0,27.0,22.5,94.0,36.8
1982.0,4.0,28.0,22.0,94.0,7.6
1982.0,4.0,29.0,21.0,94.0,28.3
1982.0,4.0,30.0,20.8,94.0,20.4
1982.0,5.0,1.0,22.9,94.0,11.1
1982.0,5.0,2.0,22.6,92.0,9.6
1982.0,5.0,3.0,23.5,70.0,0.0
1982.0,5.0,4.0,23.9,80.0,0.0
1982.0,5.0,5.0,24.6,89.0,0.0
1982.0,5.0,6.0,24.4,91.0,27.1
1982.0,5.0,7.0,22.9,91.0,55.9
1982.0,5.0,8.0,24.2,79.0,0.0
1982.0,5.0,10.0,27.1,81.0,0.0
1982.0,5.0,14.0,22.8,85.0,1.0
1982.0,5.0,15.0,23.0,83.0,0.3
1982.0,5.0,16.0,25.0,80.0,0.0
1982.0,5.0,17.0,25.9,81.0,0.0
1982.0,5.0,18.0,26.5,82.0,0.0
1982.0,5.0,19.0,27.9,79.0,8.5
1982.0,5.0,21.0,25.9,68.0,0.0
1982.0,5.0,22.0,25.6,70.0,0.0
1982.0,5.0,23.0,25.5,76.0,0.0
1982.0,5.0,24.0,26.2,77.0,0.0
1982.0,5.0,25.0,26.4,77.0,0.0
1982.0,5.0,28.0,25.5,92.0,179.0
1982.0,5.0,29.0,24.5,95.0,258.4
1982.0,5.0,30.0,25.6,91.0,11.0
1982.0,5.0,31.0,24.9,96.0,205.5
1982.0,6.0,1.0,28.3,87.0,1.3
1982.0,6.0,2.0,26.5,89.0,22.1
1982.0,6.0,4.0,25.1,57.0,0.0
1982.0,6.0,5.0,25.2,70.0,0.0
1982.0,6.0,6.0,24.0,85.0,4.9
1982.0,6.0,7.0,24.6,89.0,1.7
1982.0,6.0,8.0,25.4,92.0,5.1
1982.0,6.0,9.0,25.7,92.0,70.6
1982.0,6.0,12.0,27.8,85.0,0.0
1982.0,6.0,13.0,28.4,81.0,0.0
1982.0,6.0,14.0,28.7,79.0,1.2
1982.0,6.0,16.0,29.3,78.0,5.9
1982.0,6.0,18.0,29.1,79.0,2.7
1982.0,6.0,19.0,29.5,78.0,2.7
1982.0,6.0,20.0,29.6,77.0,0.3
1982.0,6.0,21.0,29.3,80.0,5.9
1982.0,6.0,23.0,26.1,91.0,38.4
1982.0,6.0,25.0,26.1,73.0,0.8
1982.0,6.0,26.0,26.6,68.0,0.0
1982.0,6.0,27.0,27.1,70.0,0.0
1982.0,6.0,29.0,26.6,85.0,8.0
1982.0,6.0,30.0,26.4,93.0,34.3
1982.0,7.0,1.0,26.4,93.0,29.3
1982.0,7.0,2.0,26.3,90.0,3.8
1982.0,7.0,3.0,25.2,93.0,54.3
1982.0,7.0,4.0,25.6,93.0,51.7
1982.0,7.0,5.0,27.1,90.0,27.1
1982.0,7.0,6.0,26.6,92.0,17.2
